id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
4506252822,喜鹊谋杀案,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2868014363.jpg,2022-02-10(英国),https://movie.douban.com/subject/35154761/,8.3,"剧情,悬疑",4,案中案戏中戏，曼维尔演得好有味道啊！,,2025-04-13 20:21:53,2022 / 英国 / 剧情 悬疑 / 彼得·卡坦纽 / 莱丝利·曼维尔 蒂姆·迈克穆兰
2676199252,弥留之国的爱丽丝 第一季,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2624050592.jpg,2020-12-10(日本),https://movie.douban.com/subject/34477588/,8,"动作,科幻,悬疑",3,,,2025-03-30 14:13:06,2020 / 日本 / 动作 科幻 悬疑 惊悚 奇幻 / 佐藤信介 / 山崎贤人 土屋太凤
1091301835,我的恐怖妻子,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2909455004.jpg,2016-04-19(日本),https://movie.douban.com/subject/26741568/,9,"剧情,悬疑",4,又名：《我的恐怖妻子和我的傻瓜丈夫》，这个剧能演起来全靠日本没有遍布大街小巷的摄像头吧😅,,2025-03-16 16:59:19,2016 / 日本 / 剧情 悬疑 / 三宅喜重 国本雅广 / 伊藤英明 木村佳乃
4465731853,花样年华,,https://img3.doubanio.com/view/photo/m_ratio_poster/public/p2918312477.jpg,2000-11-24(中国大陆),https://movie.douban.com/subject/1291557/,8.8,"剧情,爱情",5,完全是我的取向，适合独自一人偷看。坐在比较前排，在画框外也沉浸进去了，眼波流转，每一帧都好想停下来咂摸，留白处总是遐想无限。旗袍，绝对的国粹～！,,2025-03-01 20:09:16,2000 / 中国香港 / 剧情 爱情 / 王家卫 / 张曼玉 梁朝伟
4451373906,诈欺游戏 电影版,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2243119390.jpg,2010-03-06,https://movie.douban.com/subject/3718665/,7.9,"剧情,惊悚",,完结撒花🎉对面冷心善还脑瓜子好到不行的设定简直毫无反抗能力好吗！对松田翔太真是磕到了磕到了～,,2025-02-16 22:17:17,2010 / 日本 / 剧情 惊悚 / 松山博昭 / 户田惠梨香 松田翔太
4450926253,诈欺游戏2,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2913007941.jpg,2009-11-10(日本),https://movie.douban.com/subject/3685955/,8.5,"悬疑,犯罪",5,还是五星，举起义乌人蘑菇头福永的大旗！！,,2025-02-16 16:13:31,2009 / 日本 / 悬疑 犯罪 / 松山博昭 大木绫子 长濑国博 / 户田惠梨香 松田翔太
3067822994,诈欺游戏,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2243116075.jpg,2007-04-14(日本),https://movie.douban.com/subject/2018076/,8.3,"剧情,悬疑,犯罪",5,真的很好看，好看到CPU干烧，智斗巅峰！脑海中幻视自己第一关进去已经被干懵了。。。到第三个走私游戏的时候脑袋完全跟不上了，漫画比剧版有更详细的推理和演绎，佩服！剧版各角色的表现力都挺强，中二到笑死，人人都爱秋山深一吧～,,2025-02-04 17:06:49,2007 / 日本 / 剧情 悬疑 犯罪 / 松山博昭 大木绫子 植田泰史 / 户田惠梨香 松田翔太
4434644096,赌博默示录,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2200768775.jpg,2009-10-10(日本),https://movie.douban.com/subject/3259956/,7.2,剧情,4,颇有教育意义，哈哈～,,2025-02-03 15:23:23,2009 / 日本 / 剧情 / 佐藤东弥 / 藤原龙也 天海祐希
4433793163,鱿鱼游戏 第二季,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2915770669.jpg,2024-12-26(韩国),https://movie.douban.com/subject/35656342/,6.4,"剧情,动作,悬疑",,节奏好慢，看了七集看了个暖场，第三季赶紧上线吧😅,,2025-02-02 22:23:12,2024 / 韩国 / 剧情 动作 悬疑 惊悚 / 黄东赫 / 李政宰 李炳宪
4400257730,衣袖红镶边,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2690909066.jpg,2021-11-12(韩国),https://movie.douban.com/subject/35131282/,8.3,"爱情,古装",4,拉扯感极强，男主可以,,2025-01-01 17:28:31,2021 / 韩国 / 爱情 古装 / 郑知仁 / 李俊昊 李世荣
